@RELATION dados

@ATTRIBUTE A1	REAL
@ATTRIBUTE A2	REAL
@ATTRIBUTE A3	REAL
@ATTRIBUTE A4	REAL
@ATTRIBUTE A5	REAL
@ATTRIBUTE A6	REAL
@ATTRIBUTE A7	REAL
@ATTRIBUTE A8	REAL
@ATTRIBUTE A9	REAL
@ATTRIBUTE A10	REAL
@ATTRIBUTE A11	REAL
@ATTRIBUTE A12	REAL
@ATTRIBUTE A13	REAL
@ATTRIBUTE A14	REAL
@ATTRIBUTE A15	REAL
@ATTRIBUTE A16	REAL
@ATTRIBUTE A17	REAL
@ATTRIBUTE A18	REAL
@ATTRIBUTE A19	REAL
@ATTRIBUTE A20	REAL
@ATTRIBUTE A21	REAL
@ATTRIBUTE A22	REAL
@ATTRIBUTE A23	REAL
@ATTRIBUTE A24	REAL
@ATTRIBUTE A25	REAL
@ATTRIBUTE A26	REAL
@ATTRIBUTE A27	REAL
@ATTRIBUTE A28	REAL
@ATTRIBUTE A29	REAL
@ATTRIBUTE A30	REAL
@ATTRIBUTE A31	REAL
@ATTRIBUTE A32	REAL
@ATTRIBUTE A33	REAL
@ATTRIBUTE A34	REAL
@ATTRIBUTE A35	REAL
@ATTRIBUTE A36	REAL
@ATTRIBUTE A37	REAL
@ATTRIBUTE A38	REAL
@ATTRIBUTE A39	REAL
@ATTRIBUTE A40	REAL
@ATTRIBUTE A41	REAL
@ATTRIBUTE A42	REAL
@ATTRIBUTE A43	REAL
@ATTRIBUTE A44	REAL
@ATTRIBUTE A45	REAL
@ATTRIBUTE A46	REAL
@ATTRIBUTE A47	REAL
@ATTRIBUTE A48	REAL
@ATTRIBUTE A49	REAL
@ATTRIBUTE A50	REAL
@ATTRIBUTE A51	REAL
@ATTRIBUTE A52	REAL
@ATTRIBUTE A53	REAL
@ATTRIBUTE A54	REAL
@ATTRIBUTE A55	REAL
@ATTRIBUTE A56	REAL
@ATTRIBUTE A57	REAL
@ATTRIBUTE A58	REAL
@ATTRIBUTE A59	REAL
@ATTRIBUTE A60	REAL
@ATTRIBUTE A61	REAL
@ATTRIBUTE A62	REAL
@ATTRIBUTE A63	REAL
@ATTRIBUTE A64	REAL
@ATTRIBUTE A65	REAL
@ATTRIBUTE A66	REAL
@ATTRIBUTE A67	REAL
@ATTRIBUTE A68	REAL
@ATTRIBUTE A69	REAL
@ATTRIBUTE A70	REAL
@ATTRIBUTE A71	REAL
@ATTRIBUTE A72	REAL
@ATTRIBUTE A73	REAL
@ATTRIBUTE A74	REAL
@ATTRIBUTE A75	REAL
@ATTRIBUTE A76	REAL
@ATTRIBUTE class {1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30}

@DATA
0.020408, 0.047619, 0.068027, 0.095238, 0.115646, 0.142857, 0.166667, 0.210884, 0.248299, 0.289116, 0.323129, 0.377551, 0.442177, 0.523810, 0.585034, 0.649660, 0.710884, 0.772109, 0.840136, 0.904762, 0.972789, 0.996599, 0.996599, 0.996599, 0.996599, 0.996599, 0.996599, 0.996599, 0.996599, 0.996599, 0.996599, 0.996599, 0.996599, 0.996599, 0.996599, 0.996599, 0.996599, 0.996599, 0.018650, 0.041834, 0.064071, 0.087764, 0.110139, 0.134828, 0.157758, 0.184576, 0.209265, 0.237748, 0.265399, 0.298255, 0.334768, 0.398769, 0.467444, 0.519112, 0.562497, 0.602550, 0.637859, 0.672405, 0.703711, 0.732843, 0.760470, 0.786038, 0.809987, 0.832176, 0.853348, 0.872923, 0.891272, 0.907862, 0.923064, 0.936809, 0.949396, 0.960294, 0.969851, 0.977764, 0.984729, 0.989865, 16
0.024561, 0.073684, 0.101754, 0.129825, 0.154386, 0.182456, 0.207018, 0.238596, 0.266667, 0.298246, 0.329825, 0.364912, 0.396491, 0.445614, 0.501754, 0.610526, 0.680702, 0.740351, 0.817544, 0.912281, 0.971930, 0.996491, 0.996491, 0.996491, 0.996491, 0.996491, 0.996491, 0.996491, 0.996491, 0.996491, 0.996491, 0.996491, 0.996491, 0.996491, 0.996491, 0.996491, 0.996491, 0.996491, 0.019034, 0.041194, 0.066014, 0.088618, 0.110163, 0.136263, 0.158966, 0.184377, 0.209738, 0.234435, 0.262924, 0.291905, 0.321847, 0.356393, 0.399655, 0.473278, 0.532644, 0.577310, 0.618135, 0.654257, 0.687941, 0.719803, 0.748243, 0.775746, 0.801010, 0.824721, 0.847054, 0.867492, 0.886500, 0.904204, 0.920283, 0.934835, 0.947910, 0.959311, 0.969455, 0.977753, 0.984648, 0.990139, 16
0.028646, 0.080729, 0.125000, 0.158854, 0.190104, 0.223958, 0.255208, 0.286458, 0.320313, 0.359375, 0.395833, 0.440104, 0.486979, 0.544271, 0.606771, 0.664063, 0.723958, 0.799479, 0.875000, 0.932292, 0.989583, 0.997396, 0.997396, 0.997396, 0.997396, 0.997396, 0.997396, 0.997396, 0.997396, 0.997396, 0.997396, 0.997396, 0.997396, 0.997396, 0.997396, 0.997396, 0.997396, 0.997396, 0.020128, 0.045003, 0.069756, 0.095418, 0.120904, 0.146132, 0.172173, 0.199897, 0.228570, 0.258721, 0.293199, 0.332967, 0.372640, 0.421414, 0.486667, 0.536906, 0.580227, 0.619778, 0.655518, 0.688585, 0.720228, 0.749023, 0.776435, 0.801717, 0.824965, 0.847507, 0.867961, 0.886488, 0.903795, 0.919379, 0.933377, 0.946086, 0.957533, 0.967150, 0.975423, 0.982490, 0.988173, 0.992513, 16
0.022951, 0.072131, 0.108197, 0.140984, 0.170492, 0.200000, 0.236066, 0.265574, 0.301639, 0.350820, 0.390164, 0.452459, 0.501639, 0.570492, 0.622951, 0.681967, 0.754098, 0.806557, 0.865574, 0.934426, 0.980328, 0.996721, 0.996721, 0.996721, 0.996721, 0.996721, 0.996721, 0.996721, 0.996721, 0.996721, 0.996721, 0.996721, 0.996721, 0.996721, 0.996721, 0.996721, 0.996721, 0.996721, 0.019371, 0.044246, 0.068885, 0.092685, 0.117839, 0.144542, 0.171244, 0.198119, 0.227702, 0.258554, 0.293469, 0.334125, 0.377490, 0.428745, 0.492126, 0.541467, 0.584768, 0.624069, 0.659758, 0.692717, 0.723483, 0.753303, 0.779790, 0.805654, 0.828831, 0.850911, 0.871443, 0.889223, 0.906294, 0.921731, 0.935877, 0.947874, 0.959076, 0.968772, 0.976877, 0.983306, 0.988723, 0.992851, 16
0.022785, 0.068354, 0.106329, 0.139241, 0.167089, 0.200000, 0.235443, 0.265823, 0.298734, 0.331646, 0.372152, 0.420253, 0.465823, 0.524051, 0.589873, 0.655696, 0.718987, 0.784810, 0.858228, 0.918987, 0.974684, 0.997468, 0.997468, 0.997468, 0.997468, 0.997468, 0.997468, 0.997468, 0.997468, 0.997468, 0.997468, 0.997468, 0.997468, 0.997468, 0.997468, 0.997468, 0.997468, 0.997468, 0.019356, 0.043813, 0.067976, 0.092229, 0.115328, 0.141054, 0.167076, 0.192815, 0.219849, 0.247640, 0.278507, 0.311783, 0.350880, 0.397629, 0.464220, 0.520763, 0.567512, 0.608505, 0.645884, 0.679596, 0.711578, 0.741855, 0.769966, 0.795731, 0.820112, 0.842468, 0.863528, 0.882871, 0.900638, 0.916751, 0.930941, 0.944323, 0.956154, 0.966204, 0.974844, 0.981996, 0.988060, 0.992636, 16
0.032738, 0.080357, 0.125000, 0.163690, 0.196429, 0.232143, 0.270833, 0.312500, 0.348214, 0.389881, 0.440476, 0.488095, 0.541667, 0.595238, 0.657738, 0.717262, 0.776786, 0.833333, 0.892857, 0.946429, 0.997024, 0.997024, 0.997024, 0.997024, 0.997024, 0.997024, 0.997024, 0.997024, 0.997024, 0.997024, 0.997024, 0.997024, 0.997024, 0.997024, 0.997024, 0.997024, 0.997024, 0.997024, 0.021808, 0.046592, 0.072119, 0.098834, 0.124982, 0.153061, 0.182593, 0.214286, 0.249823, 0.288230, 0.331810, 0.378543, 0.441575, 0.492861, 0.537132, 0.577540, 0.614229, 0.649536, 0.682735, 0.713134, 0.742560, 0.769398, 0.794926, 0.818842, 0.841057, 0.861802, 0.880350, 0.897995, 0.913956, 0.928430, 0.941823, 0.952895, 0.963276, 0.971956, 0.979698, 0.985757, 0.990575, 0.993959, 16
0.028902, 0.078035, 0.118497, 0.153179, 0.190751, 0.219653, 0.251445, 0.286127, 0.323699, 0.364162, 0.407514, 0.453757, 0.497110, 0.552023, 0.604046, 0.667630, 0.745665, 0.806358, 0.869942, 0.927746, 0.976879, 0.997110, 0.997110, 0.997110, 0.997110, 0.997110, 0.997110, 0.997110, 0.997110, 0.997110, 0.997110, 0.997110, 0.997110, 0.997110, 0.997110, 0.997110, 0.997110, 0.997110, 0.021083, 0.044422, 0.069598, 0.094273, 0.120819, 0.146263, 0.172325, 0.199957, 0.229359, 0.260283, 0.293461, 0.333222, 0.376875, 0.429968, 0.494220, 0.543386, 0.585753, 0.624845, 0.660229, 0.693291, 0.724632, 0.753567, 0.780280, 0.806041, 0.829697, 0.851114, 0.871513, 0.889789, 0.906880, 0.922350, 0.935948, 0.948545, 0.959421, 0.969027, 0.976945, 0.983762, 0.989158, 0.993067, 16
0.027027, 0.077703, 0.114865, 0.148649, 0.175676, 0.209459, 0.243243, 0.270270, 0.304054, 0.337838, 0.381757, 0.422297, 0.466216, 0.523649, 0.584459, 0.635135, 0.702703, 0.773649, 0.854730, 0.918919, 0.979730, 0.996622, 0.996622, 0.996622, 0.996622, 0.996622, 0.996622, 0.996622, 0.996622, 0.996622, 0.996622, 0.996622, 0.996622, 0.996622, 0.996622, 0.996622, 0.996622, 0.996622, 0.019859, 0.044969, 0.067294, 0.093179, 0.118745, 0.142394, 0.169649, 0.196380, 0.222790, 0.252671, 0.282323, 0.315079, 0.353178, 0.399767, 0.454689, 0.520658, 0.568869, 0.610505, 0.650178, 0.685080, 0.717084, 0.747443, 0.775247, 0.801634, 0.826447, 0.848430, 0.869544, 0.888924, 0.905953, 0.921772, 0.936199, 0.948434, 0.959528, 0.969138, 0.977173, 0.983770, 0.988929, 0.992741, 16
0.035088, 0.087719, 0.131579, 0.175439, 0.216374, 0.257310, 0.298246, 0.333333, 0.380117, 0.418129, 0.461988, 0.502924, 0.555556, 0.602339, 0.657895, 0.716374, 0.777778, 0.842105, 0.900585, 0.959064, 0.997076, 0.997076, 0.997076, 0.997076, 0.997076, 0.997076, 0.997076, 0.997076, 0.997076, 0.997076, 0.997076, 0.997076, 0.997076, 0.997076, 0.997076, 0.997076, 0.997076, 0.997076, 0.021118, 0.047194, 0.075203, 0.101758, 0.131322, 0.159724, 0.189392, 0.219281, 0.252522, 0.287131, 0.325587, 0.368301, 0.425003, 0.483619, 0.530334, 0.571355, 0.610119, 0.646250, 0.679594, 0.710663, 0.739869, 0.767621, 0.793253, 0.816730, 0.839438, 0.860607, 0.879176, 0.897114, 0.912759, 0.927414, 0.940666, 0.952156, 0.961920, 0.971530, 0.978797, 0.984901, 0.989740, 0.993400, 17
0.028846, 0.081731, 0.129808, 0.170673, 0.206731, 0.245192, 0.281250, 0.319712, 0.360577, 0.401442, 0.444712, 0.492788, 0.543269, 0.593750, 0.649038, 0.706731, 0.774038, 0.834135, 0.889423, 0.944712, 0.997596, 0.997596, 0.997596, 0.997596, 0.997596, 0.997596, 0.997596, 0.997596, 0.997596, 0.997596, 0.997596, 0.997596, 0.997596, 0.997596, 0.997596, 0.997596, 0.997596, 0.997596, 0.021843, 0.046239, 0.073664, 0.100476, 0.128490, 0.155880, 0.185327, 0.215826, 0.249676, 0.285145, 0.323491, 0.370273, 0.435986, 0.487646, 0.532255, 0.573190, 0.610635, 0.645872, 0.678023, 0.709239, 0.738027, 0.765151, 0.790969, 0.814835, 0.837290, 0.857745, 0.877265, 0.894913, 0.911243, 0.925723, 0.939349, 0.951264, 0.961735, 0.970807, 0.978388, 0.984687, 0.989680, 0.993505, 17
0.042918, 0.092275, 0.143777, 0.184549, 0.221030, 0.263948, 0.298283, 0.336910, 0.377682, 0.416309, 0.461373, 0.508584, 0.553648, 0.603004, 0.656652, 0.716738, 0.785408, 0.849785, 0.905579, 0.954936, 0.997854, 0.997854, 0.997854, 0.997854, 0.997854, 0.997854, 0.997854, 0.997854, 0.997854, 0.997854, 0.997854, 0.997854, 0.997854, 0.997854, 0.997854, 0.997854, 0.997854, 0.997854, 0.021736, 0.049734, 0.077668, 0.105325, 0.133324, 0.162298, 0.192442, 0.223839, 0.257152, 0.293126, 0.333198, 0.379138, 0.441314, 0.493286, 0.537936, 0.578303, 0.615825, 0.651191, 0.683628, 0.714537, 0.743604, 0.770819, 0.796082, 0.819807, 0.842233, 0.862569, 0.881689, 0.898930, 0.914946, 0.929452, 0.942373, 0.953794, 0.963888, 0.972775, 0.980235, 0.986342, 0.990891, 0.994538, 17
0.037611, 0.092920, 0.141593, 0.185841, 0.225664, 0.261062, 0.298673, 0.338496, 0.376106, 0.418142, 0.457965, 0.500000, 0.548673, 0.599558, 0.646018, 0.701327, 0.769912, 0.834071, 0.889381, 0.940265, 0.995575, 0.997788, 0.997788, 0.997788, 0.997788, 0.997788, 0.997788, 0.997788, 0.997788, 0.997788, 0.997788, 0.997788, 0.997788, 0.997788, 0.997788, 0.997788, 0.997788, 0.997788, 0.021840, 0.049319, 0.077336, 0.105333, 0.133282, 0.161994, 0.191509, 0.222472, 0.255081, 0.288776, 0.326220, 0.367501, 0.420315, 0.482164, 0.529407, 0.571315, 0.609357, 0.645166, 0.678332, 0.710011, 0.739134, 0.766818, 0.792466, 0.816460, 0.838721, 0.859582, 0.878720, 0.896644, 0.912542, 0.927285, 0.940275, 0.952120, 0.962321, 0.971278, 0.978992, 0.985101, 0.990338, 0.993794, 17
0.029570, 0.086022, 0.131720, 0.169355, 0.204301, 0.239247, 0.274194, 0.309140, 0.349462, 0.389785, 0.427419, 0.475806, 0.521505, 0.569892, 0.629032, 0.693548, 0.768817, 0.838710, 0.900538, 0.948925, 0.997312, 0.997312, 0.997312, 0.997312, 0.997312, 0.997312, 0.997312, 0.997312, 0.997312, 0.997312, 0.997312, 0.997312, 0.997312, 0.997312, 0.997312, 0.997312, 0.997312, 0.997312, 0.020942, 0.045887, 0.072190, 0.099289, 0.126402, 0.154657, 0.183793, 0.213796, 0.246054, 0.278732, 0.315629, 0.354795, 0.400639, 0.463594, 0.516230, 0.560224, 0.600994, 0.637068, 0.671609, 0.703665, 0.733842, 0.762025, 0.788386, 0.812970, 0.835704, 0.857166, 0.876749, 0.894511, 0.911233, 0.925786, 0.939386, 0.950890, 0.961441, 0.970676, 0.978133, 0.984536, 0.989464, 0.993308, 17
0.040323, 0.088710, 0.134409, 0.182796, 0.217742, 0.255376, 0.298387, 0.336022, 0.376344, 0.413978, 0.462366, 0.508065, 0.551075, 0.607527, 0.661290, 0.725806, 0.790323, 0.854839, 0.908602, 0.967742, 0.997312, 0.997312, 0.997312, 0.997312, 0.997312, 0.997312, 0.997312, 0.997312, 0.997312, 0.997312, 0.997312, 0.997312, 0.997312, 0.997312, 0.997312, 0.997312, 0.997312, 0.997312, 0.022127, 0.050107, 0.075948, 0.105894, 0.133628, 0.162027, 0.193086, 0.223957, 0.257862, 0.293632, 0.334605, 0.382906, 0.446800, 0.497196, 0.540164, 0.579923, 0.616589, 0.651174, 0.683374, 0.714244, 0.743019, 0.769887, 0.795164, 0.818476, 0.840878, 0.861487, 0.880405, 0.897864, 0.914036, 0.928359, 0.941019, 0.952943, 0.963262, 0.971543, 0.979304, 0.985027, 0.990187, 0.993858, 17
0.037736, 0.082547, 0.129717, 0.174528, 0.212264, 0.252358, 0.297170, 0.334906, 0.377358, 0.415094, 0.457547, 0.504717, 0.554245, 0.603774, 0.662736, 0.724057, 0.792453, 0.858491, 0.922170, 0.983491, 0.997642, 0.997642, 0.997642, 0.997642, 0.997642, 0.997642, 0.997642, 0.997642, 0.997642, 0.997642, 0.997642, 0.997642, 0.997642, 0.997642, 0.997642, 0.997642, 0.997642, 0.997642, 0.021894, 0.047537, 0.074192, 0.101704, 0.129227, 0.158898, 0.188612, 0.219395, 0.251602, 0.285589, 0.321700, 0.362918, 0.410077, 0.472110, 0.520403, 0.562544, 0.601181, 0.637193, 0.670490, 0.702185, 0.731755, 0.759045, 0.785266, 0.809930, 0.832547, 0.853418, 0.873031, 0.891220, 0.907874, 0.922949, 0.936410, 0.948491, 0.959027, 0.969106, 0.976994, 0.983669, 0.989020, 0.993136, 17
0.036842, 0.086842, 0.136842, 0.176316, 0.215789, 0.257895, 0.294737, 0.334211, 0.376316, 0.421053, 0.463158, 0.507895, 0.555263, 0.607895, 0.665789, 0.723684, 0.786842, 0.855263, 0.915789, 0.968421, 0.997368, 0.997368, 0.997368, 0.997368, 0.997368, 0.997368, 0.997368, 0.997368, 0.997368, 0.997368, 0.997368, 0.997368, 0.997368, 0.997368, 0.997368, 0.997368, 0.997368, 0.997368, 0.020928, 0.047341, 0.074612, 0.102230, 0.130429, 0.158767, 0.187867, 0.218698, 0.251482, 0.285582, 0.325789, 0.373684, 0.438255, 0.490166, 0.534335, 0.575222, 0.611759, 0.647175, 0.680097, 0.710416, 0.739681, 0.767008, 0.792535, 0.816537, 0.838947, 0.859529, 0.878712, 0.896219, 0.912548, 0.927008, 0.940263, 0.952008, 0.962368, 0.971205, 0.979017, 0.985332, 0.989917, 0.993809, 17
0.039683, 0.092593, 0.137566, 0.177249, 0.214286, 0.253968, 0.291005, 0.328042, 0.365079, 0.404762, 0.452381, 0.500000, 0.544974, 0.597884, 0.653439, 0.708995, 0.772487, 0.838624, 0.894180, 0.944444, 0.997354, 0.997354, 0.997354, 0.997354, 0.997354, 0.997354, 0.997354, 0.997354, 0.997354, 0.997354, 0.997354, 0.997354, 0.997354, 0.997354, 0.997354, 0.997354, 0.997354, 0.997354, 0.021262, 0.048235, 0.074956, 0.102657, 0.131085, 0.158940, 0.189608, 0.221116, 0.254360, 0.288752, 0.328364, 0.377943, 0.440861, 0.492763, 0.536519, 0.576580, 0.614191, 0.648610, 0.681658, 0.712396, 0.741357, 0.768274, 0.794015, 0.817586, 0.839604, 0.860628, 0.879553, 0.897077, 0.912964, 0.927494, 0.940455, 0.952297, 0.962599, 0.971235, 0.979032, 0.985373, 0.989992, 0.993715, 17
0.035191, 0.087977, 0.137830, 0.181818, 0.228739, 0.266862, 0.310850, 0.351906, 0.395894, 0.436950, 0.483871, 0.530792, 0.580645, 0.630499, 0.686217, 0.741935, 0.800587, 0.853372, 0.912023, 0.967742, 0.997067, 0.997067, 0.997067, 0.997067, 0.997067, 0.997067, 0.997067, 0.997067, 0.997067, 0.997067, 0.997067, 0.997067, 0.997067, 0.997067, 0.997067, 0.997067, 0.997067, 0.997067, 0.022153, 0.048968, 0.077502, 0.106415, 0.136566, 0.167783, 0.200789, 0.234862, 0.271979, 0.315580, 0.371462, 0.428324, 0.475521, 0.517385, 0.555998, 0.592633, 0.626207, 0.659557, 0.689726, 0.718948, 0.747018, 0.772525, 0.796502, 0.819704, 0.841548, 0.861413, 0.879920, 0.896948, 0.912445, 0.926996, 0.939878, 0.951488, 0.961292, 0.970081, 0.978234, 0.984460, 0.989276, 0.993043, 17
0.039906, 0.084507, 0.131455, 0.176056, 0.215962, 0.255869, 0.298122, 0.338028, 0.373239, 0.413146, 0.457746, 0.500000, 0.553991, 0.603286, 0.664319, 0.725352, 0.788732, 0.856808, 0.920188, 0.976526, 0.997653, 0.997653, 0.997653, 0.997653, 0.997653, 0.997653, 0.997653, 0.997653, 0.997653, 0.997653, 0.997653, 0.997653, 0.997653, 0.997653, 0.997653, 0.997653, 0.997653, 0.997653, 0.021887, 0.047521, 0.073475, 0.101292, 0.128855, 0.157178, 0.187705, 0.218420, 0.249664, 0.284060, 0.319877, 0.358604, 0.406147, 0.467577, 0.516024, 0.557738, 0.596795, 0.632304, 0.666303, 0.697811, 0.727424, 0.755064, 0.781150, 0.805484, 0.828583, 0.849942, 0.869492, 0.887798, 0.904362, 0.919460, 0.933743, 0.946263, 0.957295, 0.966828, 0.975082, 0.982036, 0.988054, 0.992726, 17
0.034121, 0.086614, 0.136483, 0.175853, 0.215223, 0.254593, 0.293963, 0.333333, 0.377953, 0.422572, 0.461942, 0.506562, 0.553806, 0.606299, 0.661417, 0.719160, 0.782152, 0.850394, 0.905512, 0.963255, 0.997375, 0.997375, 0.997375, 0.997375, 0.997375, 0.997375, 0.997375, 0.997375, 0.997375, 0.997375, 0.997375, 0.997375, 0.997375, 0.997375, 0.997375, 0.997375, 0.997375, 0.997375, 0.020694, 0.046886, 0.074331, 0.101777, 0.129925, 0.158169, 0.187185, 0.217868, 0.250811, 0.285352, 0.324550, 0.372152, 0.435861, 0.488134, 0.532388, 0.573350, 0.610260, 0.645559, 0.678474, 0.709722, 0.738339, 0.765812, 0.791273, 0.815123, 0.837828, 0.858784, 0.877453, 0.895227, 0.911553, 0.926117, 0.939329, 0.951289, 0.961649, 0.970522, 0.978458, 0.984975, 0.989577, 0.993614, 17
0.040881, 0.088050, 0.138365, 0.185535, 0.229560, 0.270440, 0.314465, 0.358491, 0.405660, 0.449686, 0.503145, 0.547170, 0.597484, 0.647799, 0.704403, 0.761006, 0.814465, 0.871069, 0.924528, 0.977987, 0.996855, 0.996855, 0.996855, 0.996855, 0.996855, 0.996855, 0.996855, 0.996855, 0.996855, 0.996855, 0.996855, 0.996855, 0.996855, 0.996855, 0.996855, 0.996855, 0.996855, 0.996855, 0.019600, 0.049701, 0.079882, 0.111032, 0.141945, 0.174261, 0.210019, 0.249555, 0.295044, 0.356216, 0.408963, 0.453977, 0.494581, 0.533840, 0.570962, 0.605830, 0.638879, 0.670088, 0.699695, 0.728650, 0.755192, 0.780092, 0.803548, 0.826213, 0.846901, 0.866580, 0.884834, 0.901369, 0.916617, 0.930699, 0.943159, 0.954274, 0.964143, 0.972628, 0.979906, 0.985760, 0.990447, 0.993810, 17
0.033233, 0.090634, 0.138973, 0.181269, 0.217523, 0.262840, 0.302115, 0.347432, 0.389728, 0.438066, 0.480363, 0.534743, 0.586103, 0.637462, 0.694864, 0.746224, 0.803625, 0.858006, 0.915408, 0.966767, 0.996979, 0.996979, 0.996979, 0.996979, 0.996979, 0.996979, 0.996979, 0.996979, 0.996979, 0.996979, 0.996979, 0.996979, 0.996979, 0.996979, 0.996979, 0.996979, 0.996979, 0.996979, 0.020135, 0.048831, 0.077947, 0.106845, 0.136381, 0.167030, 0.199870, 0.235686, 0.274897, 0.320844, 0.384699, 0.435356, 0.479550, 0.520349, 0.558940, 0.595321, 0.629239, 0.661385, 0.691560, 0.720512, 0.747693, 0.773505, 0.797218, 0.820036, 0.841650, 0.861511, 0.880514, 0.897162, 0.913153, 0.926899, 0.940006, 0.951379, 0.961346, 0.970126, 0.977556, 0.983817, 0.989403, 0.993109, 17
0.040816, 0.087464, 0.134111, 0.174927, 0.218659, 0.259475, 0.294461, 0.335277, 0.373178, 0.416910, 0.457726, 0.498542, 0.548105, 0.600583, 0.661808, 0.717201, 0.778426, 0.845481, 0.900875, 0.959184, 0.997085, 0.997085, 0.997085, 0.997085, 0.997085, 0.997085, 0.997085, 0.997085, 0.997085, 0.997085, 0.997085, 0.997085, 0.997085, 0.997085, 0.997085, 0.997085, 0.997085, 0.997085, 0.021403, 0.047378, 0.075411, 0.101794, 0.130779, 0.159440, 0.188714, 0.218701, 0.250253, 0.285578, 0.322944, 0.365987, 0.420097, 0.481891, 0.528334, 0.569270, 0.607740, 0.643235, 0.676232, 0.707494, 0.736938, 0.764069, 0.790368, 0.814236, 0.836743, 0.857823, 0.876965, 0.894882, 0.910879, 0.925550, 0.938827, 0.950743, 0.961113, 0.970123, 0.977433, 0.984505, 0.989401, 0.993107, 17
0.043689, 0.094660, 0.143204, 0.186893, 0.225728, 0.266990, 0.308252, 0.349515, 0.390777, 0.434466, 0.483010, 0.529126, 0.575243, 0.628641, 0.686893, 0.745146, 0.803398, 0.859223, 0.912621, 0.961165, 0.997573, 0.997573, 0.997573, 0.997573, 0.997573, 0.997573, 0.997573, 0.997573, 0.997573, 0.997573, 0.997573, 0.997573, 0.997573, 0.997573, 0.997573, 0.997573, 0.997573, 0.997573, 0.023765, 0.050641, 0.079131, 0.107256, 0.136523, 0.166604, 0.198075, 0.232220, 0.269076, 0.310903, 0.361497, 0.423037, 0.471710, 0.514893, 0.555342, 0.592103, 0.626814, 0.659534, 0.690852, 0.720709, 0.748633, 0.774625, 0.799486, 0.822509, 0.843812, 0.863771, 0.882152, 0.899236, 0.914990, 0.929411, 0.942231, 0.953660, 0.963498, 0.972347, 0.979675, 0.985696, 0.990409, 0.994132, 17
0.035088, 0.092105, 0.138158, 0.184211, 0.217105, 0.252193, 0.287281, 0.320175, 0.355263, 0.390351, 0.427632, 0.462719, 0.500000, 0.550439, 0.594298, 0.642544, 0.695175, 0.793860, 0.859649, 0.916667, 0.967105, 0.997807, 0.997807, 0.997807, 0.997807, 0.997807, 0.997807, 0.997807, 0.997807, 0.997807, 0.997807, 0.997807, 0.997807, 0.997807, 0.997807, 0.997807, 0.997807, 0.997807, 0.020526, 0.048111, 0.074398, 0.101233, 0.127626, 0.154692, 0.181565, 0.209141, 0.237717, 0.267534, 0.298198, 0.331063, 0.365189, 0.404269, 0.448099, 0.507041, 0.565559, 0.610880, 0.650989, 0.687317, 0.720722, 0.751096, 0.779673, 0.806008, 0.829928, 0.852272, 0.872932, 0.891813, 0.908789, 0.924111, 0.937904, 0.950062, 0.960546, 0.970077, 0.977926, 0.984341, 0.989747, 0.993421, 17
0.042827, 0.094218, 0.141328, 0.186296, 0.220557, 0.263383, 0.299786, 0.338330, 0.376874, 0.417559, 0.464668, 0.509636, 0.554604, 0.601713, 0.655246, 0.717345, 0.783726, 0.847966, 0.903640, 0.955032, 0.997859, 0.997859, 0.997859, 0.997859, 0.997859, 0.997859, 0.997859, 0.997859, 0.997859, 0.997859, 0.997859, 0.997859, 0.997859, 0.997859, 0.997859, 0.997859, 0.997859, 0.997859, 0.021578, 0.049429, 0.077225, 0.105150, 0.132661, 0.161787, 0.192252, 0.223725, 0.257134, 0.292908, 0.332332, 0.378919, 0.440022, 0.492854, 0.537652, 0.578589, 0.616170, 0.651367, 0.684143, 0.714672, 0.743779, 0.771006, 0.796216, 0.820188, 0.842087, 0.862529, 0.881778, 0.899293, 0.915122, 0.929602, 0.942450, 0.954051, 0.964267, 0.973043, 0.980398, 0.986295, 0.991155, 0.994732, 17
0.043689, 0.092233, 0.145631, 0.189320, 0.233010, 0.271845, 0.310680, 0.349515, 0.390777, 0.432039, 0.475728, 0.521845, 0.570388, 0.614078, 0.667476, 0.725728, 0.786408, 0.837379, 0.890777, 0.944175, 0.995146, 0.997573, 0.997573, 0.997573, 0.997573, 0.997573, 0.997573, 0.997573, 0.997573, 0.997573, 0.997573, 0.997573, 0.997573, 0.997573, 0.997573, 0.997573, 0.997573, 0.997573, 0.021232, 0.050193, 0.079084, 0.107644, 0.135958, 0.166109, 0.196602, 0.228462, 0.262313, 0.298567, 0.339535, 0.388950, 0.451892, 0.499682, 0.541722, 0.580710, 0.617247, 0.651687, 0.683535, 0.713863, 0.742059, 0.768546, 0.793772, 0.817242, 0.839252, 0.859930, 0.878582, 0.896420, 0.912150, 0.926819, 0.939803, 0.951445, 0.961719, 0.970638, 0.978226, 0.984530, 0.989620, 0.993614, 17
