@RELATION dados

@ATTRIBUTE A1	REAL
@ATTRIBUTE A2	REAL
@ATTRIBUTE A3	REAL
@ATTRIBUTE A4	REAL
@ATTRIBUTE A5	REAL
@ATTRIBUTE A6	REAL
@ATTRIBUTE A7	REAL
@ATTRIBUTE A8	REAL
@ATTRIBUTE A9	REAL
@ATTRIBUTE A10	REAL
@ATTRIBUTE A11	REAL
@ATTRIBUTE A12	REAL
@ATTRIBUTE A13	REAL
@ATTRIBUTE A14	REAL
@ATTRIBUTE A15	REAL
@ATTRIBUTE A16	REAL
@ATTRIBUTE A17	REAL
@ATTRIBUTE A18	REAL
@ATTRIBUTE A19	REAL
@ATTRIBUTE A20	REAL
@ATTRIBUTE A21	REAL
@ATTRIBUTE A22	REAL
@ATTRIBUTE A23	REAL
@ATTRIBUTE A24	REAL
@ATTRIBUTE A25	REAL
@ATTRIBUTE A26	REAL
@ATTRIBUTE A27	REAL
@ATTRIBUTE A28	REAL
@ATTRIBUTE A29	REAL
@ATTRIBUTE A30	REAL
@ATTRIBUTE A31	REAL
@ATTRIBUTE A32	REAL
@ATTRIBUTE A33	REAL
@ATTRIBUTE A34	REAL
@ATTRIBUTE A35	REAL
@ATTRIBUTE A36	REAL
@ATTRIBUTE A37	REAL
@ATTRIBUTE A38	REAL
@ATTRIBUTE class {1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30}

@DATA
0.034335, 0.072961, 0.105150, 0.139485, 0.163090, 0.201717, 0.227468, 0.263948, 0.298283, 0.332618, 0.373391, 0.407725, 0.450644, 0.474249, 0.521459, 0.560086, 0.600858, 0.648069, 0.697425, 0.753219, 0.884120, 0.972103, 0.997854, 0.997854, 0.997854, 0.997854, 0.997854, 0.997854, 0.997854, 0.997854, 0.997854, 0.997854, 0.997854, 0.997854, 0.997854, 0.997854, 0.997854, 0.997854, 3
0.021021, 0.057057, 0.084084, 0.111111, 0.138138, 0.168168, 0.195195, 0.219219, 0.246246, 0.276276, 0.312312, 0.348348, 0.375375, 0.414414, 0.447447, 0.495495, 0.525526, 0.561562, 0.603604, 0.657658, 0.708709, 0.813814, 0.984985, 0.996997, 0.996997, 0.996997, 0.996997, 0.996997, 0.996997, 0.996997, 0.996997, 0.996997, 0.996997, 0.996997, 0.996997, 0.996997, 0.996997, 0.996997, 3
0.021622, 0.054054, 0.083784, 0.110811, 0.135135, 0.156757, 0.181081, 0.213514, 0.248649, 0.272973, 0.302703, 0.337838, 0.381081, 0.405405, 0.448649, 0.486486, 0.543243, 0.572973, 0.621622, 0.667568, 0.727027, 0.832432, 0.978378, 0.997297, 0.997297, 0.997297, 0.997297, 0.997297, 0.997297, 0.997297, 0.997297, 0.997297, 0.997297, 0.997297, 0.997297, 0.997297, 0.997297, 0.997297, 3
0.019169, 0.051118, 0.079872, 0.111821, 0.134185, 0.162939, 0.191693, 0.223642, 0.249201, 0.284345, 0.313099, 0.345048, 0.373802, 0.415335, 0.444089, 0.482428, 0.514377, 0.562300, 0.626198, 0.664537, 0.709265, 0.821086, 0.993610, 0.996805, 0.996805, 0.996805, 0.996805, 0.996805, 0.996805, 0.996805, 0.996805, 0.996805, 0.996805, 0.996805, 0.996805, 0.996805, 0.996805, 0.996805, 3
0.025761, 0.067916, 0.098361, 0.126464, 0.156909, 0.192037, 0.227166, 0.257611, 0.288056, 0.332553, 0.360656, 0.393443, 0.428571, 0.470726, 0.503513, 0.552693, 0.599532, 0.637002, 0.695550, 0.754098, 0.889930, 0.974239, 0.997658, 0.997658, 0.997658, 0.997658, 0.997658, 0.997658, 0.997658, 0.997658, 0.997658, 0.997658, 0.997658, 0.997658, 0.997658, 0.997658, 0.997658, 0.997658, 3
0.021739, 0.047101, 0.076087, 0.101449, 0.130435, 0.155797, 0.181159, 0.210145, 0.246377, 0.282609, 0.311594, 0.347826, 0.394928, 0.423913, 0.471014, 0.514493, 0.579710, 0.619565, 0.692029, 0.739130, 0.865942, 0.956522, 0.996377, 0.996377, 0.996377, 0.996377, 0.996377, 0.996377, 0.996377, 0.996377, 0.996377, 0.996377, 0.996377, 0.996377, 0.996377, 0.996377, 0.996377, 0.996377, 3
0.032099, 0.079012, 0.116049, 0.150617, 0.187654, 0.227160, 0.261728, 0.303704, 0.340741, 0.370370, 0.409877, 0.451852, 0.479012, 0.528395, 0.567901, 0.609877, 0.651852, 0.713580, 0.782716, 0.896296, 0.997531, 0.997531, 0.997531, 0.997531, 0.997531, 0.997531, 0.997531, 0.997531, 0.997531, 0.997531, 0.997531, 0.997531, 0.997531, 0.997531, 0.997531, 0.997531, 0.997531, 0.997531, 3
0.032698, 0.070845, 0.114441, 0.144414, 0.188011, 0.215259, 0.250681, 0.283379, 0.326975, 0.354223, 0.403270, 0.441417, 0.485014, 0.523161, 0.572207, 0.613079, 0.667575, 0.711172, 0.817439, 0.907357, 0.970027, 0.997275, 0.997275, 0.997275, 0.997275, 0.997275, 0.997275, 0.997275, 0.997275, 0.997275, 0.997275, 0.997275, 0.997275, 0.997275, 0.997275, 0.997275, 0.997275, 0.997275, 3
0.021898, 0.054745, 0.080292, 0.109489, 0.135036, 0.164234, 0.193431, 0.226277, 0.262774, 0.299270, 0.343066, 0.375912, 0.408759, 0.445255, 0.485401, 0.540146, 0.572993, 0.616788, 0.667883, 0.722628, 0.872263, 0.996350, 0.996350, 0.996350, 0.996350, 0.996350, 0.996350, 0.996350, 0.996350, 0.996350, 0.996350, 0.996350, 0.996350, 0.996350, 0.996350, 0.996350, 0.996350, 0.996350, 3
0.024306, 0.062500, 0.093750, 0.118056, 0.149306, 0.173611, 0.208333, 0.229167, 0.263889, 0.295139, 0.326389, 0.361111, 0.392361, 0.423611, 0.465278, 0.496528, 0.545139, 0.597222, 0.638889, 0.701389, 0.819444, 0.975694, 0.996528, 0.996528, 0.996528, 0.996528, 0.996528, 0.996528, 0.996528, 0.996528, 0.996528, 0.996528, 0.996528, 0.996528, 0.996528, 0.996528, 0.996528, 0.996528, 3
0.020231, 0.049133, 0.075145, 0.101156, 0.132948, 0.164740, 0.187861, 0.222543, 0.254335, 0.291908, 0.317919, 0.361272, 0.395954, 0.442197, 0.471098, 0.508671, 0.554913, 0.609827, 0.667630, 0.702312, 0.760116, 0.968208, 0.997110, 0.997110, 0.997110, 0.997110, 0.997110, 0.997110, 0.997110, 0.997110, 0.997110, 0.997110, 0.997110, 0.997110, 0.997110, 0.997110, 0.997110, 0.997110, 3
0.020896, 0.050746, 0.074627, 0.104478, 0.131343, 0.155224, 0.179104, 0.205970, 0.232836, 0.262687, 0.289552, 0.319403, 0.349254, 0.379104, 0.411940, 0.447761, 0.489552, 0.528358, 0.570149, 0.605970, 0.641791, 0.680597, 0.776119, 0.865672, 0.997015, 0.997015, 0.997015, 0.997015, 0.997015, 0.997015, 0.997015, 0.997015, 0.997015, 0.997015, 0.997015, 0.997015, 0.997015, 0.997015, 3
0.022779, 0.050114, 0.086560, 0.132118, 0.166287, 0.198178, 0.230068, 0.264237, 0.296128, 0.330296, 0.364465, 0.400911, 0.437358, 0.473804, 0.512528, 0.542141, 0.580866, 0.630979, 0.667426, 0.703872, 0.783599, 0.820046, 0.943052, 0.997722, 0.997722, 0.997722, 0.997722, 0.997722, 0.997722, 0.997722, 0.997722, 0.997722, 0.997722, 0.997722, 0.997722, 0.997722, 0.997722, 0.997722, 3
0.031477, 0.069007, 0.098063, 0.129540, 0.161017, 0.199758, 0.225182, 0.255448, 0.291768, 0.322034, 0.354722, 0.386199, 0.417676, 0.461259, 0.495157, 0.526634, 0.576271, 0.623487, 0.662228, 0.714286, 0.807506, 0.976998, 0.998789, 0.998789, 0.998789, 0.998789, 0.998789, 0.998789, 0.998789, 0.998789, 0.998789, 0.998789, 0.998789, 0.998789, 0.998789, 0.998789, 0.998789, 0.998789, 3
0.021951, 0.051220, 0.078049, 0.100000, 0.126829, 0.158537, 0.190244, 0.221951, 0.258537, 0.280488, 0.319512, 0.360976, 0.402439, 0.424390, 0.458537, 0.497561, 0.539024, 0.587805, 0.665854, 0.721951, 0.809756, 0.968293, 0.997561, 0.997561, 0.997561, 0.997561, 0.997561, 0.997561, 0.997561, 0.997561, 0.997561, 0.997561, 0.997561, 0.997561, 0.997561, 0.997561, 0.997561, 0.997561, 3
0.024658, 0.065753, 0.104110, 0.134247, 0.169863, 0.205479, 0.238356, 0.271233, 0.304110, 0.334247, 0.367123, 0.410959, 0.449315, 0.501370, 0.531507, 0.578082, 0.632877, 0.676712, 0.715068, 0.819178, 0.953425, 0.997260, 0.997260, 0.997260, 0.997260, 0.997260, 0.997260, 0.997260, 0.997260, 0.997260, 0.997260, 0.997260, 0.997260, 0.997260, 0.997260, 0.997260, 0.997260, 0.997260, 3
0.026954, 0.056604, 0.086253, 0.110512, 0.140162, 0.167116, 0.199461, 0.226415, 0.256065, 0.288410, 0.318059, 0.345013, 0.374663, 0.409704, 0.444744, 0.471698, 0.512129, 0.552561, 0.601078, 0.652291, 0.703504, 0.749326, 0.881402, 0.991914, 0.997305, 0.997305, 0.997305, 0.997305, 0.997305, 0.997305, 0.997305, 0.997305, 0.997305, 0.997305, 0.997305, 0.997305, 0.997305, 0.997305, 3
0.027778, 0.063131, 0.090909, 0.118687, 0.146465, 0.176768, 0.212121, 0.237374, 0.265152, 0.297980, 0.335859, 0.366162, 0.404040, 0.446970, 0.487374, 0.522727, 0.565657, 0.608586, 0.659091, 0.709596, 0.795455, 0.972222, 0.997475, 0.997475, 0.997475, 0.997475, 0.997475, 0.997475, 0.997475, 0.997475, 0.997475, 0.997475, 0.997475, 0.997475, 0.997475, 0.997475, 0.997475, 0.997475, 3
0.021538, 0.061538, 0.095385, 0.129231, 0.150769, 0.181538, 0.215385, 0.236923, 0.264615, 0.295385, 0.326154, 0.356923, 0.400000, 0.430769, 0.467692, 0.510769, 0.563077, 0.615385, 0.661538, 0.710769, 0.809231, 0.984615, 0.996923, 0.996923, 0.996923, 0.996923, 0.996923, 0.996923, 0.996923, 0.996923, 0.996923, 0.996923, 0.996923, 0.996923, 0.996923, 0.996923, 0.996923, 0.996923, 3
0.026682, 0.073086, 0.100928, 0.131090, 0.168213, 0.194896, 0.229698, 0.277262, 0.305104, 0.344548, 0.387471, 0.421114, 0.460557, 0.502320, 0.534803, 0.567285, 0.620650, 0.694896, 0.732019, 0.871230, 0.943155, 0.994200, 0.998840, 0.998840, 0.998840, 0.998840, 0.998840, 0.998840, 0.998840, 0.998840, 0.998840, 0.998840, 0.998840, 0.998840, 0.998840, 0.998840, 0.998840, 0.998840, 3
0.026455, 0.079365, 0.121693, 0.174603, 0.206349, 0.243386, 0.285714, 0.317460, 0.343915, 0.386243, 0.423280, 0.460317, 0.492063, 0.529101, 0.566138, 0.634921, 0.682540, 0.777778, 0.846561, 0.915344, 0.968254, 0.994709, 0.994709, 0.994709, 0.994709, 0.994709, 0.994709, 0.994709, 0.994709, 0.994709, 0.994709, 0.994709, 0.994709, 0.994709, 0.994709, 0.994709, 0.994709, 0.994709, 4
0.012658, 0.050633, 0.094937, 0.139241, 0.170886, 0.202532, 0.234177, 0.272152, 0.297468, 0.335443, 0.379747, 0.405063, 0.430380, 0.455696, 0.481013, 0.518987, 0.550633, 0.588608, 0.639241, 0.797468, 0.930380, 0.981013, 0.993671, 0.993671, 0.993671, 0.993671, 0.993671, 0.993671, 0.993671, 0.993671, 0.993671, 0.993671, 0.993671, 0.993671, 0.993671, 0.993671, 0.993671, 0.993671, 4
0.023669, 0.047337, 0.094675, 0.130178, 0.165680, 0.195266, 0.236686, 0.260355, 0.284024, 0.313609, 0.343195, 0.384615, 0.414201, 0.443787, 0.479290, 0.508876, 0.538462, 0.579882, 0.621302, 0.680473, 0.881657, 0.964497, 0.994083, 0.994083, 0.994083, 0.994083, 0.994083, 0.994083, 0.994083, 0.994083, 0.994083, 0.994083, 0.994083, 0.994083, 0.994083, 0.994083, 0.994083, 0.994083, 4
0.013245, 0.046358, 0.072848, 0.119205, 0.145695, 0.178808, 0.211921, 0.251656, 0.284768, 0.324503, 0.357616, 0.390728, 0.417219, 0.443709, 0.476821, 0.503311, 0.536424, 0.576159, 0.609272, 0.662252, 0.768212, 0.960265, 0.993377, 0.993377, 0.993377, 0.993377, 0.993377, 0.993377, 0.993377, 0.993377, 0.993377, 0.993377, 0.993377, 0.993377, 0.993377, 0.993377, 0.993377, 0.993377, 4
0.023810, 0.047619, 0.089286, 0.130952, 0.160714, 0.202381, 0.250000, 0.285714, 0.327381, 0.363095, 0.416667, 0.446429, 0.476190, 0.511905, 0.547619, 0.595238, 0.630952, 0.696429, 0.809524, 0.880952, 0.952381, 0.994048, 0.994048, 0.994048, 0.994048, 0.994048, 0.994048, 0.994048, 0.994048, 0.994048, 0.994048, 0.994048, 0.994048, 0.994048, 0.994048, 0.994048, 0.994048, 0.994048, 4
0.021978, 0.043956, 0.071429, 0.104396, 0.142857, 0.175824, 0.203297, 0.230769, 0.258242, 0.291209, 0.324176, 0.357143, 0.390110, 0.423077, 0.461538, 0.505495, 0.538462, 0.598901, 0.664835, 0.851648, 0.934066, 0.989011, 0.994505, 0.994505, 0.994505, 0.994505, 0.994505, 0.994505, 0.994505, 0.994505, 0.994505, 0.994505, 0.994505, 0.994505, 0.994505, 0.994505, 0.994505, 0.994505, 4
0.013072, 0.045752, 0.065359, 0.098039, 0.130719, 0.163399, 0.196078, 0.228758, 0.254902, 0.281046, 0.320261, 0.359477, 0.392157, 0.431373, 0.464052, 0.496732, 0.535948, 0.568627, 0.607843, 0.660131, 0.843137, 0.941176, 0.993464, 0.993464, 0.993464, 0.993464, 0.993464, 0.993464, 0.993464, 0.993464, 0.993464, 0.993464, 0.993464, 0.993464, 0.993464, 0.993464, 0.993464, 0.993464, 4
0.017857, 0.035714, 0.053571, 0.089286, 0.107143, 0.125000, 0.160714, 0.178571, 0.196429, 0.232143, 0.267857, 0.294643, 0.321429, 0.357143, 0.392857, 0.419643, 0.455357, 0.491071, 0.526786, 0.580357, 0.633929, 0.669643, 0.785714, 0.991071, 0.991071, 0.991071, 0.991071, 0.991071, 0.991071, 0.991071, 0.991071, 0.991071, 0.991071, 0.991071, 0.991071, 0.991071, 0.991071, 0.991071, 4
0.013793, 0.041379, 0.068966, 0.096552, 0.124138, 0.151724, 0.186207, 0.227586, 0.275862, 0.310345, 0.344828, 0.379310, 0.406897, 0.434483, 0.475862, 0.503448, 0.531034, 0.572414, 0.648276, 0.758621, 0.903448, 0.993103, 0.993103, 0.993103, 0.993103, 0.993103, 0.993103, 0.993103, 0.993103, 0.993103, 0.993103, 0.993103, 0.993103, 0.993103, 0.993103, 0.993103, 0.993103, 0.993103, 4
0.021858, 0.043716, 0.071038, 0.109290, 0.153005, 0.174863, 0.213115, 0.245902, 0.284153, 0.316940, 0.349727, 0.382514, 0.415301, 0.453552, 0.480874, 0.519126, 0.562842, 0.617486, 0.677596, 0.841530, 0.901639, 0.967213, 0.994536, 0.994536, 0.994536, 0.994536, 0.994536, 0.994536, 0.994536, 0.994536, 0.994536, 0.994536, 0.994536, 0.994536, 0.994536, 0.994536, 0.994536, 0.994536, 4
0.024242, 0.048485, 0.115152, 0.157576, 0.200000, 0.242424, 0.272727, 0.315152, 0.339394, 0.375758, 0.406061, 0.448485, 0.478788, 0.521212, 0.563636, 0.593939, 0.648485, 0.703030, 0.800000, 0.860606, 0.921212, 0.969697, 0.993939, 0.993939, 0.993939, 0.993939, 0.993939, 0.993939, 0.993939, 0.993939, 0.993939, 0.993939, 0.993939, 0.993939, 0.993939, 0.993939, 0.993939, 0.993939, 4
0.012739, 0.044586, 0.089172, 0.127389, 0.165605, 0.203822, 0.222930, 0.261146, 0.292994, 0.312102, 0.350318, 0.382166, 0.420382, 0.452229, 0.484076, 0.528662, 0.573248, 0.611465, 0.681529, 0.828025, 0.942675, 0.993631, 0.993631, 0.993631, 0.993631, 0.993631, 0.993631, 0.993631, 0.993631, 0.993631, 0.993631, 0.993631, 0.993631, 0.993631, 0.993631, 0.993631, 0.993631, 0.993631, 4
0.023810, 0.047619, 0.119048, 0.166667, 0.202381, 0.250000, 0.279762, 0.315476, 0.345238, 0.380952, 0.422619, 0.452381, 0.500000, 0.541667, 0.577381, 0.619048, 0.654762, 0.738095, 0.851190, 0.892857, 0.958333, 0.994048, 0.994048, 0.994048, 0.994048, 0.994048, 0.994048, 0.994048, 0.994048, 0.994048, 0.994048, 0.994048, 0.994048, 0.994048, 0.994048, 0.994048, 0.994048, 0.994048, 4
0.023392, 0.070175, 0.122807, 0.152047, 0.192982, 0.228070, 0.269006, 0.298246, 0.327485, 0.362573, 0.397661, 0.444444, 0.473684, 0.514620, 0.555556, 0.596491, 0.660819, 0.760234, 0.842105, 0.912281, 0.959064, 0.994152, 0.994152, 0.994152, 0.994152, 0.994152, 0.994152, 0.994152, 0.994152, 0.994152, 0.994152, 0.994152, 0.994152, 0.994152, 0.994152, 0.994152, 0.994152, 0.994152, 4
0.012821, 0.070513, 0.121795, 0.166667, 0.211538, 0.243590, 0.282051, 0.314103, 0.352564, 0.384615, 0.416667, 0.448718, 0.493590, 0.538462, 0.576923, 0.608974, 0.666667, 0.750000, 0.826923, 0.891026, 0.955128, 0.993590, 0.993590, 0.993590, 0.993590, 0.993590, 0.993590, 0.993590, 0.993590, 0.993590, 0.993590, 0.993590, 0.993590, 0.993590, 0.993590, 0.993590, 0.993590, 0.993590, 4
0.024096, 0.054217, 0.102410, 0.132530, 0.156627, 0.192771, 0.222892, 0.259036, 0.283133, 0.319277, 0.349398, 0.373494, 0.403614, 0.427711, 0.463855, 0.506024, 0.542169, 0.578313, 0.626506, 0.704819, 0.903614, 0.969880, 0.993976, 0.993976, 0.993976, 0.993976, 0.993976, 0.993976, 0.993976, 0.993976, 0.993976, 0.993976, 0.993976, 0.993976, 0.993976, 0.993976, 0.993976, 0.993976, 4
0.012739, 0.044586, 0.070064, 0.089172, 0.114650, 0.133758, 0.159236, 0.191083, 0.222930, 0.248408, 0.273885, 0.305732, 0.337580, 0.363057, 0.401274, 0.439490, 0.471338, 0.503185, 0.547771, 0.579618, 0.624204, 0.675159, 0.942675, 0.993631, 0.993631, 0.993631, 0.993631, 0.993631, 0.993631, 0.993631, 0.993631, 0.993631, 0.993631, 0.993631, 0.993631, 0.993631, 0.993631, 0.993631, 4
0.020305, 0.055838, 0.096447, 0.142132, 0.172589, 0.213198, 0.243655, 0.274112, 0.299492, 0.335025, 0.365482, 0.395939, 0.431472, 0.461929, 0.497462, 0.527919, 0.568528, 0.619289, 0.685279, 0.868020, 0.923858, 0.989848, 0.994924, 0.994924, 0.994924, 0.994924, 0.994924, 0.994924, 0.994924, 0.994924, 0.994924, 0.994924, 0.994924, 0.994924, 0.994924, 0.994924, 0.994924, 0.994924, 4
0.013423, 0.046980, 0.114094, 0.174497, 0.208054, 0.248322, 0.281879, 0.308725, 0.348993, 0.382550, 0.409396, 0.449664, 0.483221, 0.516779, 0.557047, 0.590604, 0.637584, 0.671141, 0.731544, 0.926174, 0.966443, 0.993289, 0.993289, 0.993289, 0.993289, 0.993289, 0.993289, 0.993289, 0.993289, 0.993289, 0.993289, 0.993289, 0.993289, 0.993289, 0.993289, 0.993289, 0.993289, 0.993289, 4
0.021164, 0.058201, 0.111111, 0.153439, 0.185185, 0.211640, 0.238095, 0.269841, 0.306878, 0.338624, 0.375661, 0.402116, 0.428571, 0.455026, 0.492063, 0.529101, 0.571429, 0.629630, 0.714286, 0.883598, 0.936508, 0.989418, 0.994709, 0.994709, 0.994709, 0.994709, 0.994709, 0.994709, 0.994709, 0.994709, 0.994709, 0.994709, 0.994709, 0.994709, 0.994709, 0.994709, 0.994709, 0.994709, 4
0.024540, 0.079755, 0.125767, 0.168712, 0.205521, 0.242331, 0.276074, 0.312883, 0.349693, 0.386503, 0.426380, 0.466258, 0.503067, 0.549080, 0.598160, 0.684049, 0.788344, 0.865031, 0.923313, 0.981595, 0.996933, 0.996933, 0.996933, 0.996933, 0.996933, 0.996933, 0.996933, 0.996933, 0.996933, 0.996933, 0.996933, 0.996933, 0.996933, 0.996933, 0.996933, 0.996933, 0.996933, 0.996933, 5
0.023460, 0.079179, 0.126100, 0.173021, 0.214076, 0.252199, 0.287390, 0.328446, 0.366569, 0.404692, 0.439883, 0.475073, 0.510264, 0.554252, 0.601173, 0.642229, 0.709677, 0.800587, 0.865103, 0.923754, 0.976540, 0.997067, 0.997067, 0.997067, 0.997067, 0.997067, 0.997067, 0.997067, 0.997067, 0.997067, 0.997067, 0.997067, 0.997067, 0.997067, 0.997067, 0.997067, 0.997067, 0.997067, 5
0.034188, 0.082621, 0.131054, 0.170940, 0.210826, 0.242165, 0.276353, 0.310541, 0.347578, 0.387464, 0.418803, 0.458689, 0.498575, 0.538462, 0.586895, 0.629630, 0.712251, 0.826211, 0.897436, 0.954416, 0.997151, 0.997151, 0.997151, 0.997151, 0.997151, 0.997151, 0.997151, 0.997151, 0.997151, 0.997151, 0.997151, 0.997151, 0.997151, 0.997151, 0.997151, 0.997151, 0.997151, 0.997151, 5
0.027027, 0.081081, 0.129129, 0.171171, 0.207207, 0.237237, 0.276276, 0.312312, 0.342342, 0.378378, 0.414414, 0.447447, 0.498498, 0.546547, 0.591592, 0.675676, 0.756757, 0.834835, 0.897898, 0.948949, 0.996997, 0.996997, 0.996997, 0.996997, 0.996997, 0.996997, 0.996997, 0.996997, 0.996997, 0.996997, 0.996997, 0.996997, 0.996997, 0.996997, 0.996997, 0.996997, 0.996997, 0.996997, 5
0.030351, 0.084665, 0.126198, 0.167732, 0.199681, 0.236422, 0.269968, 0.306709, 0.340256, 0.375399, 0.415335, 0.450479, 0.493610, 0.541534, 0.605431, 0.688498, 0.784345, 0.867412, 0.924920, 0.972843, 0.998403, 0.998403, 0.998403, 0.998403, 0.998403, 0.998403, 0.998403, 0.998403, 0.998403, 0.998403, 0.998403, 0.998403, 0.998403, 0.998403, 0.998403, 0.998403, 0.998403, 0.998403, 5
0.027174, 0.084239, 0.127717, 0.165761, 0.206522, 0.244565, 0.279891, 0.320652, 0.358696, 0.402174, 0.437500, 0.478261, 0.524457, 0.562500, 0.608696, 0.709239, 0.790761, 0.869565, 0.926630, 0.978261, 0.997283, 0.997283, 0.997283, 0.997283, 0.997283, 0.997283, 0.997283, 0.997283, 0.997283, 0.997283, 0.997283, 0.997283, 0.997283, 0.997283, 0.997283, 0.997283, 0.997283, 0.997283, 5
0.029412, 0.076471, 0.126471, 0.167647, 0.205882, 0.238235, 0.273529, 0.311765, 0.344118, 0.379412, 0.417647, 0.455882, 0.497059, 0.535294, 0.585294, 0.635294, 0.682353, 0.788235, 0.885294, 0.941176, 0.994118, 0.997059, 0.997059, 0.997059, 0.997059, 0.997059, 0.997059, 0.997059, 0.997059, 0.997059, 0.997059, 0.997059, 0.997059, 0.997059, 0.997059, 0.997059, 0.997059, 0.997059, 5
0.021898, 0.069343, 0.113139, 0.160584, 0.193431, 0.226277, 0.255474, 0.291971, 0.324818, 0.357664, 0.390511, 0.423358, 0.459854, 0.503650, 0.543796, 0.583942, 0.631387, 0.788321, 0.857664, 0.927007, 0.996350, 0.996350, 0.996350, 0.996350, 0.996350, 0.996350, 0.996350, 0.996350, 0.996350, 0.996350, 0.996350, 0.996350, 0.996350, 0.996350, 0.996350, 0.996350, 0.996350, 0.996350, 5
0.029240, 0.081871, 0.125731, 0.172515, 0.213450, 0.254386, 0.292398, 0.330409, 0.368421, 0.406433, 0.444444, 0.488304, 0.526316, 0.567251, 0.614035, 0.698830, 0.774854, 0.836257, 0.897661, 0.950292, 0.997076, 0.997076, 0.997076, 0.997076, 0.997076, 0.997076, 0.997076, 0.997076, 0.997076, 0.997076, 0.997076, 0.997076, 0.997076, 0.997076, 0.997076, 0.997076, 0.997076, 0.997076, 5
0.026012, 0.083815, 0.127168, 0.170520, 0.210983, 0.245665, 0.283237, 0.323699, 0.355491, 0.398844, 0.430636, 0.476879, 0.517341, 0.560694, 0.604046, 0.719653, 0.812139, 0.875723, 0.924855, 0.973988, 0.997110, 0.997110, 0.997110, 0.997110, 0.997110, 0.997110, 0.997110, 0.997110, 0.997110, 0.997110, 0.997110, 0.997110, 0.997110, 0.997110, 0.997110, 0.997110, 0.997110, 0.997110, 5
0.027304, 0.068259, 0.122867, 0.174061, 0.211604, 0.249147, 0.286689, 0.324232, 0.361775, 0.395904, 0.433447, 0.474403, 0.518771, 0.556314, 0.610922, 0.651877, 0.767918, 0.839590, 0.904437, 0.959044, 0.996587, 0.996587, 0.996587, 0.996587, 0.996587, 0.996587, 0.996587, 0.996587, 0.996587, 0.996587, 0.996587, 0.996587, 0.996587, 0.996587, 0.996587, 0.996587, 0.996587, 0.996587, 5
0.023585, 0.066038, 0.099057, 0.141509, 0.179245, 0.212264, 0.245283, 0.273585, 0.311321, 0.339623, 0.372642, 0.410377, 0.452830, 0.485849, 0.523585, 0.566038, 0.594340, 0.641509, 0.702830, 0.849057, 0.933962, 0.995283, 0.995283, 0.995283, 0.995283, 0.995283, 0.995283, 0.995283, 0.995283, 0.995283, 0.995283, 0.995283, 0.995283, 0.995283, 0.995283, 0.995283, 0.995283, 0.995283, 5
0.037534, 0.088472, 0.134048, 0.179625, 0.219839, 0.257373, 0.294906, 0.329759, 0.369973, 0.410188, 0.445040, 0.482574, 0.525469, 0.563003, 0.619303, 0.705094, 0.785523, 0.852547, 0.908847, 0.967828, 0.997319, 0.997319, 0.997319, 0.997319, 0.997319, 0.997319, 0.997319, 0.997319, 0.997319, 0.997319, 0.997319, 0.997319, 0.997319, 0.997319, 0.997319, 0.997319, 0.997319, 0.997319, 5
0.033149, 0.082873, 0.132597, 0.171271, 0.212707, 0.245856, 0.279006, 0.320442, 0.353591, 0.386740, 0.430939, 0.469613, 0.511050, 0.546961, 0.591160, 0.657459, 0.781768, 0.861878, 0.914365, 0.966851, 0.997238, 0.997238, 0.997238, 0.997238, 0.997238, 0.997238, 0.997238, 0.997238, 0.997238, 0.997238, 0.997238, 0.997238, 0.997238, 0.997238, 0.997238, 0.997238, 0.997238, 0.997238, 5
0.026946, 0.077844, 0.125749, 0.164671, 0.203593, 0.239521, 0.272455, 0.311377, 0.341317, 0.383234, 0.416168, 0.458084, 0.497006, 0.538922, 0.607784, 0.685629, 0.769461, 0.832335, 0.892216, 0.946108, 0.997006, 0.997006, 0.997006, 0.997006, 0.997006, 0.997006, 0.997006, 0.997006, 0.997006, 0.997006, 0.997006, 0.997006, 0.997006, 0.997006, 0.997006, 0.997006, 0.997006, 0.997006, 5
0.036176, 0.085271, 0.131783, 0.175711, 0.219638, 0.260982, 0.297158, 0.335917, 0.374677, 0.416021, 0.454780, 0.496124, 0.537468, 0.581395, 0.643411, 0.744186, 0.819121, 0.878553, 0.930233, 0.981912, 0.997416, 0.997416, 0.997416, 0.997416, 0.997416, 0.997416, 0.997416, 0.997416, 0.997416, 0.997416, 0.997416, 0.997416, 0.997416, 0.997416, 0.997416, 0.997416, 0.997416, 0.997416, 5
0.033233, 0.072508, 0.120846, 0.163142, 0.199396, 0.235650, 0.274924, 0.311178, 0.344411, 0.380665, 0.416918, 0.462236, 0.498489, 0.540785, 0.580060, 0.628399, 0.670695, 0.770393, 0.876133, 0.933535, 0.996979, 0.996979, 0.996979, 0.996979, 0.996979, 0.996979, 0.996979, 0.996979, 0.996979, 0.996979, 0.996979, 0.996979, 0.996979, 0.996979, 0.996979, 0.996979, 0.996979, 0.996979, 5
